OBJECTID_12,OBJECTID_1,OBJECTID,DISTRICT,DISTNAME,CAMPUS,CAMPNAME,STREET_MAI,CITY_MAIL,ZIP_MAIL,STREET,CITY,ZIP,COUNTY,CNTYNAME,REGION,GRADERANGE,GRADEGRP,VERIFY,INSTR_TYPE,STREET_M_1,ADJUST,Shape,Latitude,Longitude
673,673,3649,101912,HOUSTON ISD,101912029,CONTEMPORARY LRN CTR H S,1906 CLEBURNE ST,HOUSTON,77004-4131,1906 CLEBURNE ST,HOUSTON,77004-4131,101,HARRIS COUNTY,4,12-Sep,4,1,ALTERNATIVE,1906 CLEBURNE ST,Y,673,29.724893,-95.363752
362,362,1729,101912,HOUSTON ISD,101912020,YATES H S,3703 SAMPSON ST,HOUSTON,77004-4741,3703 SAMPSON ST,HOUSTON,77004-4741,101,HARRIS COUNTY,4,12-Sep,4,1,REGULAR,3703 SAMPSON ST,Y,362,29.724893,-95.363752
613,613,3580,101912,HOUSTON ISD,101912201,MACGREGOR EL,4801 LABRANCH ST,HOUSTON,77004-5650,4801 LABRANCH ST,HOUSTON,77004-5650,101,HARRIS COUNTY,4,"EE,KG-5",1,1,REGULAR,4801 LABRANCH ST,Y,613,29.724893,-95.363752
608,608,3575,101912,HOUSTON ISD,101912195,LOCKHART EL,3501 SOUTHMORE BLVD,HOUSTON,77004-7911,3501 SOUTHMORE BLVD,HOUSTON,77004-7911,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,3501 SOUTHMORE BLVD,Y,608,29.724893,-95.363752
749,749,3730,101912,HOUSTON ISD,101912255,WEST UNIVERSITY EL,3756 UNIVERSITY BLVD,HOUSTON,77005-2898,3756 UNIVERSITY BLVD,HOUSTON,77005-2898,101,HARRIS COUNTY,4,"EE,KG-5",1,1,REGULAR,3756 UNIVERSITY BLVD,Y,749,29.718435,-95.423555
753,753,3734,101912,HOUSTON ISD,101912259,WILSON EL,2100 YUPON ST,HOUSTON,77006-1830,2100 YUPON ST,HOUSTON,77006-1830,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,2100 YUPON ST,Y,753,29.74097,-95.391301
671,671,3647,101912,HOUSTON ISD,101912025,PERFOR & VIS ARTS H S,4001 STANFORD,HOUSTON,77006-4948,4001 STANFORD,HOUSTON,77006-4948,101,HARRIS COUNTY,4,12-Sep,4,1,REGULAR,4001 STANFORD,Y,671,29.74097,-95.391301
789,789,3772,101912,HOUSTON ISD,101912169,HARVARD EL,810 HARVARD ST,HOUSTON,77007-1607,810 HARVARD ST,HOUSTON,77007-1607,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,810 HARVARD ST,Y,789,29.771545,-95.411083
796,796,3780,101912,HOUSTON ISD,101912204,MEMORIAL EL,6401 ARNOT ST,HOUSTON,77007-2007,6401 ARNOT ST,HOUSTON,77007-2007,101,HARRIS COUNTY,4,EE-6,1,1,REGULAR,6401 ARNOT ST,Y,796,29.771545,-95.411083
765,765,3747,101912,HOUSTON ISD,101912135,CROCKETT EL,2112 CROCKETT ST,HOUSTON,77007-3923,2112 CROCKETT ST,HOUSTON,77007-3923,101,HARRIS COUNTY,4,EE-6,1,1,REGULAR,2112 CROCKETT ST,Y,765,29.771545,-95.411083
684,684,3661,101912,HOUSTON ISD,101912094,HARPER ALTERNATIVE SCHOOL,3200 CTR ST,HOUSTON,77007-5909,3200 CTR ST,HOUSTON,77007-5909,101,HARRIS COUNTY,4,12-Jun,5,1,REGULAR,3200 CTR ST,Y,684,29.771545,-95.411083
675,675,3651,101912,HOUSTON ISD,101912034,LAW ENFCMT-CRIM JUST H S,4701 DICKSON ST,HOUSTON,77007-7398,4701 DICKSON ST,HOUSTON,77007-7398,101,HARRIS COUNTY,4,12-Sep,4,1,REGULAR,4701 DICKSON ST,Y,675,29.771545,-95.411083
790,790,3773,101912,HOUSTON ISD,101912170,HELMS EL,503 W 21ST ST,HOUSTON,77008-1943,503 W 21ST ST,HOUSTON,77008-1943,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,503 W 21ST ST,Y,790,29.798249,-95.416933
529,529,3351,101912,HOUSTON ISD,101912049,HAMILTON MIDDLE,139 E 20TH ST,HOUSTON,77008-2596,139 E 20TH ST,HOUSTON,77008-2596,101,HARRIS COUNTY,4,8-Jun,2,1,REGULAR,139 E 20TH ST,Y,529,29.798249,-95.416933
737,737,3717,101912,HOUSTON ISD,101912241,SINCLAIR EL,6410 GROVEWOOD LN,HOUSTON,77008-3222,6410 GROVEWOOD LN,HOUSTON,77008-3222,101,HARRIS COUNTY,4,"EE,KG-5",1,1,REGULAR,6410 GROVEWOOD LN,Y,737,29.798249,-95.416933
776,776,3759,101912,HOUSTON ISD,101912152,FIELD EL,703 E 17TH ST,HOUSTON,77008-4414,703 E 17TH ST,HOUSTON,77008-4414,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,703 E 17TH ST,Y,776,29.798249,-95.416933
611,611,3578,101912,HOUSTON ISD,101912198,LOVE EL,1120 W 13TH ST,HOUSTON,77008-6699,1120 W 13TH ST,HOUSTON,77008-6699,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,1120 W 13TH ST,Y,611,29.798249,-95.416933
354,354,1721,101912,HOUSTON ISD,101912012,REAGAN H S,413 E 13TH ST,HOUSTON,77008-7021,413 E 13TH ST,HOUSTON,77008-7021,101,HARRIS COUNTY,4,12-Sep,4,1,REGULAR,413 E 13TH ST,Y,354,29.798249,-95.416933
601,601,3568,101912,HOUSTON ISD,101912182,JEFFERSON EL,5000 SHARMAN ST,HOUSTON,77009-2698,5000 SHARMAN ST,HOUSTON,77009-2698,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,5000 SHARMAN ST,Y,601,29.795344,-95.36759
702,702,3680,101912,HOUSTON ISD,101912120,BROWNING EL,607 NORTHWOOD ST,HOUSTON,77009-4599,607 NORTHWOOD ST,HOUSTON,77009-4599,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,607 NORTHWOOD ST,Y,702,29.795344,-95.36759
610,610,3577,101912,HOUSTON ISD,101912197,LOOSCAN EL,3800 ROBERTSON ST,HOUSTON,77009-4997,3800 ROBERTSON ST,HOUSTON,77009-4997,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,3800 ROBERTSON ST,Y,610,29.795344,-95.36759
533,533,3355,101912,HOUSTON ISD,101912053,HOGG MIDDLE,1100 MERRILL ST,HOUSTON,77009-6099,1100 MERRILL ST,HOUSTON,77009-6099,101,HARRIS COUNTY,4,8-Jun,2,1,REGULAR,1100 MERRILL ST,Y,533,29.795344,-95.36759
744,744,3725,101912,HOUSTON ISD,101912249,TRAVIS EL,3311 BEAUCHAMP ST,HOUSTON,77009-6699,3311 BEAUCHAMP ST,HOUSTON,77009-6699,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,3311 BEAUCHAMP ST,Y,744,29.795344,-95.36759
346,346,1713,101912,HOUSTON ISD,101912003,DAVIS H S,1101 QUITMAN,HOUSTON,77009-7815,1101 QUITMAN,HOUSTON,77009-7815,101,HARRIS COUNTY,4,12-Sep,4,1,REGULAR,1101 QUITMAN,Y,346,29.795344,-95.36759
259,259,1264,101912,HOUSTON ISD,101912389,KETELSEN EL,600 QUITMAN,HOUSTON,77009-8113,600 QUITMAN,HOUSTON,77009-8113,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,600 QUITMAN,Y,259,29.795344,-95.36759
736,736,3716,101912,HOUSTON ISD,101912240,SHERMAN EL,1909 MCKEE ST,HOUSTON,77009-8255,1510 JENSEN DR,HOUSTON,77020-2124,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,1909 MCKEE ST,Y,736,29.795344,-95.36759
549,549,3496,101912,HOUSTON ISD,101912061,MARSHALL MIDDLE,1115 NOBLE ST,HOUSTON,77009-8499,1115 NOBLE ST,HOUSTON,77009-8499,101,HARRIS COUNTY,4,12-Jun,2,1,REGULAR,1115 NOBLE ST,Y,549,29.795344,-95.36759
807,807,3791,101912,HOUSTON ISD,101912289,MARTINEZ C EL,901 HAYES ST,HOUSTON,77009-8910,901 HAYES ST,HOUSTON,77009-8910,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,901 HAYES ST,Y,807,29.795344,-95.36759
424,424,3027,101912,HOUSTON ISD,101912124,BURNET EL,5403 CANAL ST,HOUSTON,77011-2431,5403 CANAL ST,HOUSTON,77011-2431,101,HARRIS COUNTY,4,EE-6,1,1,REGULAR,5403 CANAL ST,Y,424,29.743217,-95.30911
1097,1097,7243,101912,HOUSTON ISD,101912357,NINFA R LAURENZO EARLY CHILDHOOD CTR,205 N DELMAR,HOUSTON,77011-2431,205 N DELMAR,HOUSTON,77011-2431,101,HARRIS COUNTY,4,EE PK,1,1,REGULAR INSTRUCTIONAL,205 N DELMAR,Y,1097,29.743217,-95.30911
682,682,3659,101912,HOUSTON ISD,101912046,EDISON MIDDLE,6901 AVE I,HOUSTON,77011-2698,6901 AVE I,HOUSTON,77011-2698,101,HARRIS COUNTY,4,8-Jun,2,1,REGULAR,6901 AVE I,Y,682,29.743217,-95.30911
779,779,3762,101912,HOUSTON ISD,101912155,FRANKLIN EL,7101 CANAL ST,HOUSTON,77011-2797,7101 CANAL ST,HOUSTON,77011-2797,101,HARRIS COUNTY,4,EE-6,1,1,REGULAR,7101 CANAL ST,Y,779,29.743217,-95.30911
800,800,3784,101912,HOUSTON ISD,101912279,TIJERINA EL,6501 SHERMAN ST,HOUSTON,77011-3521,6501 SHERMAN ST,HOUSTON,77011-3521,101,HARRIS COUNTY,4,EE-6,1,1,REGULAR,6501 SHERMAN ST,Y,800,29.743217,-95.30911
809,809,3793,101912,HOUSTON ISD,101912291,GALLEGOS EL,7415 HARRISBURG BLVD,HOUSTON,77011-4741,7415 HARRISBURG BLVD,HOUSTON,77011-4740,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,7415 HARRISBURG BLVD,Y,809,29.743217,-95.30911
700,700,3678,101912,HOUSTON ISD,101912117,BRISCOE EL,321 FOREST HILL,HOUSTON,77011-4898,321 FOREST HILL,HOUSTON,77011-4898,101,HARRIS COUNTY,4,EE-6,1,1,REGULAR,321 FOREST HILL,Y,700,29.743217,-95.30911
768,768,3750,101912,HOUSTON ISD,101912138,DE ZAVALA EL,7521 AVE H,HOUSTON,77012-1199,7521 AVE H,HOUSTON,77012-1199,101,HARRIS COUNTY,4,EE-6,1,0,REGULAR,7521 AVE H,Y,768,29.718525,-95.274137
681,681,3658,101912,HOUSTON ISD,101912045,DEADY MIDDLE,2500 BROADWAY ST,HOUSTON,77012-1704,2500 BROADWAY ST,HOUSTON,77012-1704,101,HARRIS COUNTY,4,8-Jun,2,0,REGULAR,2500 BROADWAY ST,Y,681,29.718525,-95.274137
786,786,3769,101912,HOUSTON ISD,101912166,HARRIS J R EL,801 BROADWAY ST,HOUSTON,77012-2195,801 BROADWAY ST,HOUSTON,77012-2195,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,801 BROADWAY ST,Y,786,29.718525,-95.274137
812,812,3796,101912,HOUSTON ISD,101912297,DAVILA EL,7610 DAHLIA ST,HOUSTON,77012-2947,7610 DAHLIA ST,HOUSTON,77012-3000,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,7610 DAHLIA ST,Y,812,29.718525,-95.274137
740,740,3720,101912,HOUSTON ISD,101912244,SOUTHMAYD EL,1800 CORAL ST,HOUSTON,77012-3123,1800 CORAL ST,HOUSTON,77012-3123,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,1800 CORAL ST,Y,740,29.718525,-95.274137
801,801,3785,101912,HOUSTON ISD,101912281,SANCHEZ EL,2700 BERKLEY ST,HOUSTON,77012-3550,2700 BERKLEY ST,HOUSTON,77012-3550,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,2700 BERKLEY ST,Y,801,29.718525,-95.274137
353,353,1720,101912,HOUSTON ISD,101912011,MILBY H S,1601 BROADWAY ST,HOUSTON,77012-3789,1601 BROADWAY ST,HOUSTON,77012-3789,101,HARRIS COUNTY,4,12-Sep,4,0,REGULAR,1601 BROADWAY ST,Y,353,29.718525,-95.274137
808,808,3792,101912,HOUSTON ISD,101912290,CRESPO EL,7500 OFFICE CITY DR,HOUSTON,77012-4115,7500 OFFICE CITY DR,HOUSTON,77012-4115,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,7500 OFFICE CITY DR,Y,808,29.718525,-95.274137
713,713,3691,101912,HOUSTON ISD,101912212,OATES EL,10044 WALLISVILLE RD,HOUSTON,77013-4616,10044 WALLISVILLE RD,HOUSTON,77013-4616,101,HARRIS COUNTY,4,EE-6,1,0,REGULAR,10044 WALLISVILLE RD,Y,713,29.795268,-95.233977
347,347,1714,101912,HOUSTON ISD,101912004,FURR H S,520 MERCURY,HOUSTON,77013-5299,520 MERCURY,HOUSTON,77013-5299,101,HARRIS COUNTY,4,12-Sep,4,0,REGULAR,520 MERCURY,Y,347,29.795268,-95.233977
1057,1057,7024,101912,HOUSTON ISD,101912349,REACH CHARTER,520 MERCURY DR,HOUSTON,77013-5299,520 MERCURY DR,HOUSTON,77013-5299,101,HARRIS COUNTY,4,11 12,4,0,ALTERNATIVE INSTRUCTIONAL,520 MERCURY DR,Y,1057,29.795268,-95.233977
368,368,1863,101919,SPRING ISD,101919114,DELORAS E THOMPSON EL,12470 WALTERS RD,HOUSTON,77014-2422,12470 WALTERS RD,HOUSTON,77014-2422,101,HARRIS COUNTY,4,EE-5,1,1,REGULAR,12470 WALTERS RD,Y,368,29.981209,-95.463971
54,54,285,101919,SPRING ISD,101919112,BENEKE EL,3840 BRIARCHASE DR,HOUSTON,77014-2755,3840 BRIARCHASE DR,HOUSTON,77014-2755,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,3840 BRIARCHASE DR,Y,54,29.981209,-95.463971
128,128,721,101919,SPRING ISD,101919118,CLARK PRIMARY SCHOOL,12625 RIVER LAUREL DR,HOUSTON,77014-3642,12625 RIVER LAUREL DR,HOUSTON,77014-3642,101,HARRIS COUNTY,4,EE-2,1,0,REGULAR,12625 RIVER LAUREL DR,Y,128,29.981209,-95.463971
276,276,1400,101910,GALENA PARK ISD,101910108,NORTH SHORE EL,14310 DUNCANNON,HOUSTON,77015-2514,14310 DUNCANNON,HOUSTON,77015-2514,101,HARRIS COUNTY,4,EE-5,1,0,REGULAR,14310 DUNCANNON,Y,276,29.76393,-95.173121
